row_id,Facility Name,Region,Address1,Address2,City,Province,Postal Code,Contact,Phone,Language,Space,Country,facility_type
Canada-NB-9-SpecialCareHomes-output-301,CHARLENE'S SPECIAL CARE HOME,RESTIGOUCHE,4  BOUCHER STREET,,CAMPBELLTON,NB,E3N 2P4,CHARLENE NOYE,(506) 753-6814,ENGLISH,8,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-302,CHARLTON  LILIANE,RESTIGOUCHE,4 RUE DUNCAN ,,CAMPBELLTON,NB,E3N 2K4,LILIANE CHARLTON,(506) 759-7297,FRENCH,4,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-303,CORMIER SYLVIE,RESTIGOUCHE,28 ROUTE 280 ,,DUNDEE,NB,E8E 1Z2,SYLVIE CORMIER,(506) 826-9897,BILINGUAL,8,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-304,DUGUAY'S SPECIAL CARE HOME,RESTIGOUCHE,0  DOVER STREET,,CAMPBELLTON,NB,E3N 1P3,SUSAN DUGUAY,(506) 789-1208,ENGLISH,3,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-305,FOYER BERUBE,RESTIGOUCHE,63 ROUTE 260 ,,SAINT-QUENTIN,NB,E8A 2L7,GERALD BERUBE,(506) 235-3430,FRENCH,3,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-306,FOYER DANIELLE,RESTIGOUCHE,36 RUE LANSDOWNE ,,CAMPBELLTON,NB,E3N 2M7,DANIELLE BERNARD-BUSQUE,(506) 753-5749,FRENCH,20,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-307,FOYER DE SOINS SPECIAUX BELLEVUE SPECIAL CARE HOME,RESTIGOUCHE,  BELLEVIEW CRESCENT,,CAMPBELLTON,NB,E3N 1M7,MONIQUE DOUCET,(506) 753-5270,BILINGUAL,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-308,FOYER JYD HOME (50 PLUS),RESTIGOUCHE,1 RUE BOUCHER ,,CAMPBELLTON,NB,E3N 3J9,PAULINE RANGER ET JEAN-YVES DESCHENES,(506) 759-7476,BILINGUAL,3,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-309,FOYER LINDA PARENT-BUJOLD,RESTIGOUCHE,0387  ROUTE 134 ,,MCLEODS,NB,E3N 5V2,,(506) 759-7803,FRENCH,8,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-310,FOYER MANON,RESTIGOUCHE,064 ROUTE 17 ,,SAINT-QUENTIN,NB,E8A 2J4,MANON LEVESQUE,(506) 235-1986,FRENCH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-311,FOYER MARIE,RESTIGOUCHE,0  GRAND PRE ,,ST-QUENTIN,NB,E8A 1N8,MARIE-PAULE SINCLAIR,(506) 235-2969,FRENCH,19,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-312,FOYER PAQUET,RESTIGOUCHE,83 ROUTE 280 ,,DUNDEE,NB,E8E 1X5,PIERRETTE PAQUET,(506) 826-3111,BILINGUAL,4,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-313,FOYER ROSE,RESTIGOUCHE,89 STREET HOCQUARD ,,DALHOUSIE,NB,E8C 1Y4,ROSE ST-PIERRE,(506) 684-4326,FRENCH,30,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-314,FOYER SAVOIE INC.,RESTIGOUCHE,2  LEBEL COURT,,CAMPBELLTON,NB,E3N 3Y3,ELISE SAVOIE,(506) 759-9633,BILINGUAL,20,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-315,GIRARD MARCELLA,RESTIGOUCHE,082  ROUTE 260 ,,KEDGWICK,NB,E8B 1P5,MARCELLA,(506) 284-9085,FRENCH,8,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-316,LA VILLA,RESTIGOUCHE,85  CANADA ,,ST-QUENTIN,NB,E8A 2P5,MELANIE DAIGNEAULT,(506) 235-1850,FRENCH,20,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-317,LE VIEUX PRESBYTERE,RESTIGOUCHE,88 RUE VANIER ,,CAMPBELLTON,NB,E3N 1V5,NICOLE LEFORT,(506) 753-2020,BILINGUAL,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-318,LES FERMES DRAPEAU INC - MANOIR BALMORAL,RESTIGOUCHE,80  DES PIONNIERS AVENUE,,BALMORAL,NB,E8E 1E5,JOCELYNE DRAPEAU,(506) 826-2336,BILINGUAL,20,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-319,LINDA CHAREST,RESTIGOUCHE,3  ARRAN ,,CAMPBELLTON,NB,E3N 1L3,CHRISTINA CHAREST,(506) 753-6115,FRENCH,18,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-320,MANOIR DARLINGTON MANOR LTD,RESTIGOUCHE,19  DARLINGTON DRIVE ,,DALHOUSIE,NB,E8C 1M7,ERIC LANDRY ET TANYA WINCHESTER,(506) 826-2988,BILINGUAL,30,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-321,MANOIR DE LA SAGESSE INC.,RESTIGOUCHE,2  GEORGE ,,CAMPBELLTON,NB,E3N 2Z7,MARC CARRIÈRE / BRIGITTE ARSENAULT,(506) 759-8010,FRENCH,45,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-322,MANOIR DE LA VALLEE,RESTIGOUCHE,27  VAL D'AMOURS ,,ATHOLVILLE,NB,E3N 4E1,KEVIN VIENNEAU,(506) 753-0050,BILINGUAL,57,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-323,MANOIR SUGARLOAF MANOR,RESTIGOUCHE,2 RUE ALEXANDER ,,CAMPBELLTON,NB,E3N 3C9,KEVIN VIENNEAU,(506) 753-7305,BILINGUAL,45,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-324,MANOIR SUNRISE,RESTIGOUCHE,40 RUE BRUNSWICK ,,DALHOUSIE,NB,E8C 1H3,KEVIN VIENNEAU,(506) 508-1200,BILINGUAL,30,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-325,OUELLETTE LILIANNE,RESTIGOUCHE, CRESCENT BEAUMONT ,,CAMPBELLTON,NB,E3N 3X1,LILIANNE OUELLETTE,(506) 753-0107,FRENCH,15,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-326,PAVILLON DE L'ANSE-GAETANNE,RESTIGOUCHE,6 RUE DE L'ANSE ,,EEL RIVER CROSSING,NB,E8E1R4,GAETANNE OUELLETTE,(506) 826-2275,FRENCH,8,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-327,RESIDENCE 4 SAISONS - 4 SEASONS RESIDENCE,RESTIGOUCHE,12 RUE DRAPEAU ,,BALMORAL,NB,E8E 1H4,DANIKA LEVESQUE & JEREMY THERIAULT,(506) 826-3034,FRENCH,30,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-328,RESIDENCE AM (2016) INC.,RESTIGOUCHE,84  CANADA ,,ST-QUENTIN,NB,E8A 2A7,ISABELLE BELANGER,(506) 235-3673,FRENCH,30,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-329,RESIDENCE NOTRE-DAME - 647013 NB INC.,RESTIGOUCHE,8 RUE RUE ST-PAUL ,,KEDGWICK,NB,E8B 2A7,CHRISTIAN GALLIEN ET SYLVIE SAVOIE,(506) 284-3515,FRENCH,20,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-330,SAUNDERS ANNE,RESTIGOUCHE,8  ABERDEEN STREET,,CAMPBELLTON,NB,E3N 2J7,ANNE SAUNDERS,(506) 759-8747,ENGLISH,5,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-331,A MOMENT IN TIME,SAINT JOHN,24  MEADOWBANK AVENUE,,SAINT JOHN,NB,E2K 2C8,ROBERT CLARK,(506) 214-5585,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-332,A.R. SANTOS CARING HOME LTD,SAINT JOHN,6  CURRIE AVENUE,,SAINT JOHN,NB,E2K 1N8,ANGELES SANTOS,(506) 696-5794,ENGLISH,6,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-333,AGAPE HOME LTD,SAINT JOHN,90  ROUTE 121 ,,BLOOMFIELD,NB,E5N4V3,FRAN COOKE,(506) 832-5935,ENGLISH,12,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-334,ANDERSONVILLE SPECIAL CARE HOME,SAINT JOHN,002  ROUTE 3 ,,ANDERSONVILLE,NB,E5A 1G1,DARLENE MCLAUGHLIN,(506) 466-3799,ENGLISH,5,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-335,APOHAQUI HERITAGE RESIDENCE,SAINT JOHN,1  CAMPBELL ROAD,,APOHAQUI,NB,E5P 3N9,CONNIE ARMSTRONG,(506) 433-2928,ENGLISH,8,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-336,BAY CARE RESIDENTIAL FACILITY,SAINT JOHN,9  PITT STREET,,SAINT JOHN,NB,E2L 2V7,BARBARA MCCARTHY,(506) 658-0991,ENGLISH,18,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-337,BAYVIEW SPECIAL CARE HOME,SAINT JOHN,60  BELLEISLE SHORE ,,KARS,NB,E5T 3E2,CAROL JONES,(506) 485-2022,ENGLISH,9,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-338,BELLEISLE CREEK MANOR,SAINT JOHN,199  EAST SCOTCH SETTLEMENT ROAD,,BELLEISLE CREEK,NB,E5P 1N7,SAMANTHA LEBLANC,(506) 485-2004,ENGLISH,20,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-339,BERWICK PLACE,SAINT JOHN,063 ROUTE 880 ,,BERWICK,NB,E5P 3B7,PHYLLIS & DAVID ARSENEAU,(506) 433-1364,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-340,BICENTENNIAL HOME,SAINT JOHN,3  PARK AVENUE,,SAINT JOHN,NB,E2J 1R2,MR. GREG HEBERT,(506) 652-6350,ENGLISH,7,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-341,BOURGEOIS RESIDENCE,SAINT JOHN,39  BRITAIN STREET,,SAINT JOHN,NB,E2L 1X3,JOAN BOURGEOIS,(506) 657-6526,ENGLISH,2,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-342,C & D MANOR,SAINT JOHN,01  ROUTE 760 ,,ROLLINGDAM,NB,E5A 2X2,DENISE WHITTIER,(506) 466-5323,ENGLISH,3,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-343,CARE-A-LOT CARE HOME INC,SAINT JOHN,1  ST. COEUR COURT,,SAINT JOHN,NB,E2M 5R3,STEVEN ROBINSON,(506) 214-2983,ENGLISH,6,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-344,CARING MANNER,SAINT JOHN,7  SEWELL STREET,,SAINT JOHN,NB,E2L 3A3,,(506) 635-2913,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-345,CARR RESIDENCE,SAINT JOHN,59  KING STREET,,SAINT JOHN,NB,E2L 1G9,BRENDA CARR,(506) 642-9911,ENGLISH,7,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-346,CLEARVIEW SPECIAL CARE HOME,SAINT JOHN,98  MAIN STREET,,HAMPTON,NB,E5N 6C4,JEAN CRONIN,(506) 832-2585,ENGLISH,6,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-347,COLLINGWOOD SPECIAL CARE HOME,SAINT JOHN,49 ROUTE 176 ,,PENNFIELD,NB,E5H 1R9,NANCY DROST,(506) 456-3533,ENGLISH,20,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-348,COSY MANOR,SAINT JOHN,86-188  KING STREET,,SAINT JOHN,NB,E2L 1H1,MR. MICHAEL MONAHAN,(506) 657-1712,ENGLISH,19,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-349,COULTON'S SPECIAL CARE HOME,SAINT JOHN,51  LOCH LOMOND ROAD,,SAINT JOHN,NB,E2J 1Y6,SANDRA FERRIS,(506) 214-1664,ENGLISH,12,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-350,CROW'S NEST MANOR,SAINT JOHN,2  CROW'S NEST LANE,,SAINT JOHN,NB,E2K 4Z2,JACQUELINE LEVESQUE,(506) 214-6339,ENGLISH,6,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-351,DAEKA CARE FACILITIES,SAINT JOHN,0  NEIL DRIVE ,,HAMPTON,NB,E5N 8H2,ELISHA WILLIAMS,(506) 832-3618,ENGLISH,17,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-352,DOBBELSTEYN CARE HOME,SAINT JOHN,45  MOUNT PLEASANT AVENUE,,SAINT JOHN,NB,E2J1T7,JAMIE/PAULA DOBBELSTEYN,(506) 633-0883,ENGLISH,24,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-353,DOROTHY BROWN'S COUNTRY HOME,SAINT JOHN,56  TOWER HILL ROAD,,TOWER HILL,NB,E5A 2M8,DOROTHY BROWN,(506) 466-5836,ENGLISH,3,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-354,FAIRVILLA SPECIAL CARE HOME,SAINT JOHN,58  CHARLOTTE STREET,,SAINT JOHN,NB,E2M 1Y8,CARLA CLINE,(506) 674-1270,ENGLISH,9,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-355,FOREST HILLS SPECIAL CARE HOME,SAINT JOHN,0  MOUNTAIN ROAD,,SAINT JOHN,NB,E2J 2W8,JANET HEBERT,(506) 633-0743,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-356,FOXGLOVE SPECIAL CARE HOME,SAINT JOHN,61  SPUR # 1 ROAD,,BOCABEC,NB,E5B 3K1,BRENDA GARRISH,(506) 469-0908,ENGLISH,3,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-357,FUNDY BAY MANOR,SAINT JOHN,06  MAIN STREET,,ST. GEORGE,NB,E5C 3J9,KAREN DOUGHERTY-SEAMANS,(506) 755-2221,ENGLISH,8,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-358,GREAT OAKS,SAINT JOHN,112 ROUTE 705 ,,WICKHAM,NB,E5T 4A1,DOROTHY MCDONALD,(506) 485-8800,ENGLISH,13,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-359,GREEN MEADOWS,SAINT JOHN,74 ROUTE 880 ,,LOWER MILLSTREAM,NB,E5P 3K4,CHERYL SMITH,(506) 433-2502,ENGLISH,16,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-360,JOANN'S SPECIAL CARE HOME,SAINT JOHN,10  QUEEN STREET,,SAINT JOHN,NB,E2L 1S8,JOANN LAPOINTE,(506) 652-3057,ENGLISH,9,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-361,JOSEPH'S CARING HOME,SAINT JOHN,670  HICKEY ROAD,,SAINT JOHN,NB,E2J 4E2,JOYCE MCGEE,(506) 649-5298,ENGLISH,20,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-362,LAURA MANOR CARE HOME,SAINT JOHN,6  MECKLENBERG STREET,,SAINT JOHN,NB,E2L 1R3,SANDRA LENDORFF,(506) 634-7902,ENGLISH,16,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-363,LIGHT HOUSE VIEW,SAINT JOHN,233 ROUTE RTE 102 ,,HAMPSTEAD,NB,E5M 2B5,KELLY ESTABROOKS,(506) 468-2047,ENGLISH,3,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-364,MANOR SAINT JUDE SPECIAL CARE HOME,SAINT JOHN,16  SANDY POINT ROAD,,SAINT JOHN,NB,E2K 3R9,BONNIE WHYNOT,(506) 632-1888,ENGLISH,8,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-365,MAPLE ROW SPECIAL CARE HOME INC.,SAINT JOHN,43/245  MAPLE ROW STREET,,SAINT JOHN WEST,NB,E2M2A7,JOSHUA REDFERN OR ANDREW ROUSE,(506) 672-5568,ENGLISH,7,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-366,MARITIME MANOR SPECIAL CARE HOME LTD.,SAINT JOHN,99  GOLDEN GROVE ROAD,,SAINT JOHN,NB,E2H 2V5,CRYSTAL POWELL,(506) 647-4087,ENGLISH,9,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-367,MCCARTHY RESIDENCE,SAINT JOHN,12  PITT STREET,,SAINT JOHN,NB,E2L 2X1,BARBARA MCCARTHY,(506) 657-7367,ENGLISH,18,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-368,MCGRATH SPECIAL CARE HOME,SAINT JOHN,67  ROCKLAND ROAD,,SAINT JOHN,NB,E2K 3K3,LORRAINE MCGRATH,(506) 652-3083,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-369,MCGREGOR HOUSE,SAINT JOHN,67  MCGREGOR BROOK ROAD,,SUSSEX,NB,E4G 2G4,LINDA CLARK,(506) 432-6499,ENGLISH,2,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-370,MCKELLARS SPECIAL CARE HOME,SAINT JOHN,1  BONNEY ROAD,,NAUWIGEWAUK,NB,E5N 7A1,TAMMY BROWN,(506) 645-8896,ENGLISH,14,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-371,MCKIM HOUSE C/O LARCHE SAINT JOHN,SAINT JOHN,23  LANCASTER AVENUE,,SAINT JOHN,NB,E2M 2M3,JOCELYN WORSTER,(506) 672-6504,ENGLISH,5,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-372,MCLAY`S OAK BAY HAVEN,SAINT JOHN,2  GIDDENS LANE,,OAK BAY,NB,E3L 4K2,DEBORAH/STEPHEN MCLAY,(506) 466-1297,ENGLISH,14,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-373,MEADOW VALLEY MANOR INC,SAINT JOHN,7  PETTINGILL ROAD,,QUISPAMSIS,NB,E2E 3R9,JOYCE MCGEE,-506,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-374,MEADOWBANK MANOR,SAINT JOHN,24  MEADOWBANK AVENUE,,SAINT JOHN,NB,E2K 2C8,JOYCE MCGEE,(506) 214-1683,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-375,METCALF MANOR,SAINT JOHN,33  METCALF STREET,,SAINT JOHN,NB,E2K 1K2,VANESSA HARRIS,(506) 214-1690,ENGLISH,6,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-376,MURRAY STREET LODGE INC.,SAINT JOHN,5  MURRAY STREET,,GRAND BAY,NB,E5K 1C7,HEATHER PERRIN,(506) 738-3500,ENGLISH,13,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-377,MYSTERY LAKE MANOR,SAINT JOHN,68  GOLDEN GROVE ROAD,,SAINT JOHN,NB,E2H 1X4,KRISTA SIMMONS,(506) 696-5423,ENGLISH,7,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-378,NATHAN HOUSE,SAINT JOHN,37  MILLIDGE AVENUE,,SAINT JOHN,NB,E2K 2M4,SANDY SEALE,(506) 652-2783,ENGLISH,6,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-379,PATTERSON'S SPECIAL CARE HOME,SAINT JOHN,32  MONTREAL AVENUE,,SAINT JOHN,NB,E2M 3J9,CHERYL CAMPBELL,(506) 639-1383,ENGLISH,5,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-380,PEACEFUL HILLS SPECIAL CARE HOME INC.,SAINT JOHN,2  BAXTER ROAD,,SAINT JOHN,NB,E2H 2V5,KATRINA DROST,(506) 696-6750,ENGLISH,6,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-381,PRIMROSE COTTAGE,SAINT JOHN,18 ROUTE 880 ,,LOWER MILL STREAM,NB,E5P 3K4,LYN WALLACE,(506) 433-1663,ENGLISH,16,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-382,RAYLEE BROOKS MANOR INC,SAINT JOHN,13  GUTHRIE RD ,,BLOOMFIELD,NB,E5N 4M1,CHRISTINA TRAVIS,(506) 485-7778,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-383,RIDEOUT'S RESIDENTIAL FACILITY,SAINT JOHN,29  PRINCE STREET,,SAINT JOHN,NB,E2M 1R2,SUSAN RIDEOUT,(506) 657-8044,ENGLISH,6,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-384,RIDGEVIEW MANOR,SAINT JOHN,00  MCKAY LOOP ROAD,,PENNFIELD,NB,E5H 2K4,JACQUELINE PENDLETON,(506) 755-3997,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-385,RIVERDALE MANOR SENIORS RESIDENCE,SAINT JOHN,  RIVERDALE DRIVE,,HAMPTON,NB,E5N5K2,CHRISSY TRAVIS,-506,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-386,ROXANNE'S  SPECIAL CARE HOME,SAINT JOHN,67  PICADILLY ROAD,,PICADILLY,NB,E4E5J7,ROXANNE DORION,(506) 433-5774,ENGLISH,8,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-387,SCENIC VIEW SPECIAL CARE HOME,SAINT JOHN,481 ROUTE 121 ,,APOHAQUI,NB,E5P 1B2,HELEN OR THOMAS ARMSTRONG,(506) 433-4538,ENGLISH,9,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-388,SEA STREET MANOR LTD,SAINT JOHN,89  SEA STREET,,SAINT JOHN,NB,E2M2N9,PHYLLIS & DAVID ARSENEAU,(506) 639-3767,ENGLISH,18,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-389,SEELY LODGE - WESTFIELD ROAD,SAINT JOHN,277  WESTFIELD ROAD,,SAINT JOHN,NB,E2M 6L4,JANICE SEELY,(506) 738-2917,ENGLISH,12,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-390,SERENITY COVE SPECIAL CARE HOME,SAINT JOHN,919 ROUTE ROUTE 102 ,,WOODMANS POINT,NB,E5K4P5,JENNIFER PAUL,(506) 757-8155,ENGLISH,9,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-391,"SHANNEX RLC LTD, CONCORDE HALL",SAINT JOHN,5  SHANNEX DRIVE,,QUISPAMSIS,NB,E2E0M5,JOHN CAMPBELL,(506) 847-7275,ENGLISH,60,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-392,SHANNEX RLC LTD. HOWE HALL,SAINT JOHN,0  VITALITY WAY,,SAINT JOHN,NB,E2K 0J5,SUSAN MCKINLEY,(506) 633-7275,ENGLISH,60,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-393,ST. STEPHEN SENIORS COMPLEX INC.,SAINT JOHN,057 ROUTE 3 ,,OLD RIDGE,NB,E3L 4W6,EULAYCE MCKEEN,(506) 466-1868,ENGLISH,34,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-394,T & D SPECIAL CARE HOME,SAINT JOHN,7  PRINCE WILLIAM STREET,,ST. STEPHEN,NB,E3L 1R6,DIANE/TROY STAFFORD,(506) 466-5883,ENGLISH,8,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-395,TOPAZ SPECIAL CARE HOME,SAINT JOHN,19 ROUTE 124 ,,NORTON,NB,E5T 1B7,TAMMY LONG,(506) 839-2715,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-396,TWIN TOWERS SPECIAL CARE HOME,SAINT JOHN,  ELM STREET,,ST. STEPHEN,NB,E3L 2S2,TOM/CATHY KNOX,(506) 466-6504,ENGLISH,9,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-397,VICTORIA HOUSE,SAINT JOHN,78  BRIDGE STREET,,SAINT JOHN,NB,E2K 1S5,MARIE MARY ROBICHAUD,(506) 642-6058,ENGLISH,9,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-398,WADDELL RESIDENCE,SAINT JOHN,077 ROUTE 845 ,,KINGSTON,NB,E5N 1K7,ANN WADDELL,(506) 763-2257,ENGLISH,6,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-399,WEST SIDE MANOR INC.,SAINT JOHN,46  GEORGE STREET,,SAINT JOHN,NB,E2M 3T3,LISA MELANSON,(506) 672-1534,ENGLISH,10,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-400,WESTPORT RESIDENTIAL CENTER,SAINT JOHN,27  PRINCE STREET,,SAINT JOHN,NB,E2M 1R2,BEVERLY RIDEOUT,(506) 674-2069,ENGLISH,15,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-401,WHITEHALL ESTATES,SAINT JOHN,1  KIERSTEADVILLE ROAD,,HAMPTON,NB,E5N 8H2,JANN RIDEOUT,(506) 832-0241,ENGLISH,11,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-402,WILSON SPECIAL CARE HOME,SAINT JOHN,10  DRURYS COVE ROAD,,RATTERS CORNER,NB,E4E 3L4,SHARON WILSON,(506) 433-5532,ENGLISH,2,Canada,Special Care Home
Canada-NB-9-SpecialCareHomes-output-403,YVONNE'S SPECIAL CARE HOME,SAINT JOHN,773 ROUTE 860 ,,TITUSVILLE,NB,E5N 3W2,YVONNE CLARK,(506) 832-7186,ENGLISH,18,Canada,Special Care Home
