row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,alzeimers_special_care_unit_provided,street_address,po_box,city,province,postal_code,country
USA-LA-94-AssistedLiving-94-AssistedLiving-111,LaPlantation Retirement Community,6024,,,,,,,,,http://www.laplantationds.com/,http://www.lalaonline.org/members/?id=25578787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes,,,Denham Springs,LA,70726,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-112,Live Oak Village of Slidell,2203782189,,,,,,,,,http://www.slidellseniorliving.com,http://www.lalaonline.org/members/?id=25578801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes,,,Slidell,LA,70461,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-113,Lambeth House,10565,,,,,,,,,http://www.lambethhouse.com,http://www.lalaonline.org/members/?id=25578786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,New Orleans,LA,70118,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-114,"Lighthouse Med Pass, LLC",,,,,,,,,,,http://www.lalaonline.org/members/?id=39701561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,, ,,Abita Springs,LA,70420,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-115,Lambeth House,,,,,,,,,,http://www.lambethhouse.com,http://www.lalaonline.org/members/?id=29138052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,New Orleans,LA,70118,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-116,"Jere Hales, COO, Lambeth House",,,,,,,,,,http://www.lambethhouse.com,http://www.lalaonline.org/members/?id=32371911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,New Orleans,LA,70118,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-117,LaCour House,2203782343,,,,,,,,,http://www.laCourHouse.com,http://www.lalaonline.org/members/?id=39629679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes,345 Major Parkway,,New Roads,LA,70760,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-118,Lancaster Pollard and Company,,,,,,,,,,http://www.lancasterpollard.com,http://www.lalaonline.org/members/?id=25580187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,, ,,Austin,LA,78746,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-119,Kindred At Home,,,,,,,,,,,http://www.lalaonline.org/members/?id=28569321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Baton Rouge,LA,70809,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-120,LALA - creating the future of senior living,,,,,,,,,,http://www.lalaonline.org,http://www.lalaonline.org/members/?id=37486547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,, ,,New Iberia,LA,70562,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-121,Heart Of Hospice,,,,,,,,,,http://www.heartofhospice.net,http://www.lalaonline.org/members/?id=37946684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,134 Columbus Dr,,Charleston,LA,29403,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-122,Inspired Living Kenner,,,,,,,,,,,http://www.lalaonline.org/members/?id=42106951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes,3801 Loyola Drive,,Kenner,LA,70065,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-123,"Healthcare Pharmacy, LLC",,,,,,,,,,http://healthcare-pharm.com/,http://www.lalaonline.org/members/?id=41091156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,8720 Quimper Pl. Ste. ,,Shreveport,LA,71105,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-124,"GOLDEN GATE NURSING SERVICES, LLC",,,,,,,,,,,http://www.lalaonline.org/members/?id=29652861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,"Shreveport, Louisiana",LA,71105,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-125,HeartLegacy,,,,,,,,,,,http://www.lalaonline.org/members/?id=44076364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,"9037 Independence Ave., STE C",,Daphne,LA,36526,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-126,"Courtney Dartez, Life Enrichment Coordinator, Garden View at New Iberia",,,,,,,,,,http://www.gardenview.org/index.html,http://www.lalaonline.org/members/?id=38852391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,, ,,New Iberia,LA,70560,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-127,Garden View at New Iberia,8878,,,,,,,,,http://www.gardenview.org/index.html,http://www.lalaonline.org/members/?id=25578782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,New Iberia,LA,70560,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-128,Garden View Lafayette,9625,,,,,,,,,http://www.gardenview.org,http://www.lalaonline.org/members/?id=25706353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes,,,Lafayette,LA,,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-129,EF Research LLC,,,,,,,,,,,http://www.lalaonline.org/members/?id=25580181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Baton Rouge,LA,70879,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-130,Eastridge Senior Living Suites,14029,,,,,,,,,,http://www.lalaonline.org/members/?id=25578772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Abbeville,LA,70510,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-131,"DonahueFavret Contractors, Inc.",,,,,,,,,,,http://www.lalaonline.org/members/?id=43399073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,3030 East Causeway Approach,,Mandeville,LA,70448,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-132,Doerle Food Service,,,,,,,,,,,http://www.lalaonline.org/members/?id=25580180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Broussard,LA,70518,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-133,Garden View at Jones Creek,2203782569,,,,,,,,,http://www.gardenview.org,http://www.lalaonline.org/members/?id=34871380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes,,,Baton Rouge,LA,70816,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-134,Gulf Coast Pharmaceutical Specialty,,,,,,,,,,,http://www.lalaonline.org/members/?id=25580182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Gonzales,LA,70737,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-135,Courtyard Retirement & Assisted Living,13143,,,,,,,,,,http://www.lalaonline.org/members/?id=25578771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Lafayette,LA,70507,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-136,"Lance Linscombe, Cornerstone Village South",,,,,,,,,,http://www.cornerstonevillage.com,http://www.lalaonline.org/members/?id=48780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Lafayette,LA,70508,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-137,Cornerstone Village South,5484,,,,,,,,,http://www.cornerstonevillage.com,http://www.lalaonline.org/members/?id=25578769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Lafayette,LA,70508,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-138,"Michelle Musgrove, Christus St. Joseph's Home",,,,,,,,,,http://www.christusstjosephshome.org/,http://www.lalaonline.org/members/?id=25706342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Irving,LA,75038,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-139,Christus St. Joseph's Home,11576,,,,,,,,,http://www.christusstjosephshome.org/,http://www.lalaonline.org/members/?id=25578767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Irving,LA,75038,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-140,Christwood Retirement Community,2203783013,,,,,,,,,,http://www.lalaonline.org/members/?id=33569579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Covington,LA,70433,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-141,Cedar Crest Personal Memory Assisted Living,28,,,,,,,,,http://www.cedarcrestliving.com,http://www.lalaonline.org/members/?id=29903083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes,,,Lafayette,LA,70508,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-142,Christwood,2203781597,,,,,,,,,,http://www.lalaonline.org/members/?id=25578768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes, ,,Covington,LA,70433,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-143,Cashway Pharmacy of Scott,,,,,,,,,,http://cashwayinscott.com/,http://www.lalaonline.org/members/?id=25580179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Scott,LA,70583,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-144,Chateau de Notre Dame,,,,,,,,,,http://cdnd.org,http://www.lalaonline.org/members/?id=25578766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,New Orleans,LA,70125,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-145,"Carmichael's Cashway Pharmacy, Inc.",,,,,,,,,,,http://www.lalaonline.org/members/?id=25580178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Crowley,LA,70526,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-146,Camelot of Broussard,13262,,,,,,,,,http://www.centralcontrolmgmt.com/CamelotOfBroussard.html,http://www.lalaonline.org/members/?id=25578763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Broussard,LA,70518,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-147,Carriage House At The Verandah,2203781985,,,,,,,,,,http://www.lalaonline.org/members/?id=25578830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Lake Charles,LA,70605,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-148,"Jeremy Fontenot, Associate Director, Brookdale-Lake Charles",,,,,,,,,,,http://www.lalaonline.org/members/?id=44405396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,2420 Country Club Road,,Lake Charles,LA,70605,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-149,"Melinda Hennigan, Nurse, Brookdale Shreveport",,,,,,,,,,http://www.brookdale.com,http://www.lalaonline.org/members/?id=29312941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Shreveport,LA,71105,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-150,Brookdale Shreveport,10659,,,,,,,,,http://www.brookdale.com,http://www.lalaonline.org/members/?id=25578779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes,,,Shreveport,LA,71105,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-151,Brookdale Senior Living,,,,,,,,,,http://www.alfa.org/alfa/default.asp,http://www.lalaonline.org/members/?id=36777710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Virginia,LA,,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-152,Brookdale Lafayette,10662,,,,,,,,,,http://www.lalaonline.org/members/?id=25578776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Lafayette,LA,70508,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-153,Brookdale Mandeville,10380,,,,,,,,,http://www.brookdale.com,http://www.lalaonline.org/members/?id=25578778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes,,,Mandeville,LA,70471,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-154,Brookdale Kenner,7452,,,,,,,,,,http://www.lalaonline.org/members/?id=25578774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Kenner,LA,70065,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-155,"Sherion Cook -2016 LALA Award Winner, Associate Executive Director, Brookdale Kenner",,,,,,,,,,,http://www.lalaonline.org/members/?id=39377695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,, ,,Kenner,LA,70065,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-156,Brookdale Corporate,,,,,,,,,,,http://www.lalaonline.org/members/?id=36820589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,"1600 Joe Yenni Blvd, Kenner, LA ",,kenner,LA,70065,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-157,Brookdale Lake Charles,10658,,,,,,,,,,http://www.lalaonline.org/members/?id=25578777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes,,,Lake Charles,LA,70605,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-158,Brookdale - Coporate,,,,,,,,,,,http://www.lalaonline.org/members/?id=30433908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Alexandria,LA,71303,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-159,Brookdale Bossier City,13578,,,,,,,,,,http://www.lalaonline.org/members/?id=25578785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,Yes,,,Bossier City,LA,71111,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-160,Brookdale Alexandria,10656,,,,,,,,,,http://www.lalaonline.org/members/?id=25578773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Alexandria,LA,71303,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-161,Brookdale - Coporate,,,,,,,,,,,http://www.lalaonline.org/members/?id=42317953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,,LA,,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-162,Brookdale Corporate,,,,,,,,,,,http://www.lalaonline.org/members/?id=36820597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,1600 Joe Yenni Boulevard,,Kenner,LA,70056,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-163,Ashton Manor Assisted Living,2203781391,,,,,,,,,http://ashton-manor.com/index.html,http://www.lalaonline.org/members/?id=25578754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Luling,LA,70070,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-164,Ashley Arts,,,,,,,,,,,http://www.lalaonline.org/members/?id=41458850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Louisiana,LA,,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-165,Arthur J. Gallagher & Co.,,,,,,,,,,,http://www.lalaonline.org/members/?id=25580189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,, ,,Baton Rouge,LA,70810,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-166,AllCare Professional Solutions,,,,,,,,,,,http://www.lalaonline.org/members/?id=25580175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Lafayette,LA,70508,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-167,Arbor Rose Assisted Living,13917,,,,,,,,,,http://www.lalaonline.org/members/?id=25578752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Farmerville,LA,71241,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-168,A & D Residential Care,14584,,,,,,,,,,http://www.lalaonline.org/members/?id=25578749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,New Orleans,LA,70114,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-169,American Mobile Medical of Acadiana,,,,,,,,,,http://www.americanmobilemedical.com/services,http://www.lalaonline.org/members/?id=25580176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Opelousas,LA,70570,USA
USA-LA-94-AssistedLiving-94-AssistedLiving-170,Advantage Medical Professionals,,,,,,,,,,http://advantagemedicalprofessionals.com/,http://www.lalaonline.org/members/?id=25580174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisted Living,,,,,,,,,Metairie,LA,70002,USA
